mean_loss,epsilon
0.71410550781,0.9999838
0.491137812023,0.9999163
0.506128429763,0.9997849
0.45095939395,0.9996067
0.347794558678,0.9994213
0.413742622441,0.9990775
0.35586873968,0.9989515
0.321457469571,0.9988705
0.417906722285,0.9987013
0.318277884619,0.9986239
0.460995469295,0.9985213
0.523985139942,0.9983593
0.424203804645,0.9982252
0.350558144376,0.9978823
0.402498117542,0.9975106
0.489052102517,0.9973873
0.468459631955,0.9971389
0.301231352602,0.9970624
0.400969881614,0.9969634
0.373076676534,0.9967771
0.432034760359,0.9965629
0.490315667484,0.9964729
0.447976934091,0.9963595
0.400483242801,0.9962002
0.495404830871,0.9961291
0.424333991449,0.9960211
0.477189703818,0.9959086
0.460282642486,0.995851
0.446528648381,0.9955333
0.419113707647,0.9953677
0.46217680875,0.9952606
0.419479033741,0.9951076
0.352019838793,0.9949762
0.41974894006,0.994915
0.411230843754,0.994843
0.339074720883,0.9946594
0.38409036656,0.9944344
0.392120146078,0.994267
0.38603307044,0.9941122
0.502907288244,0.9939817
0.390019022225,0.9938089
0.340756642092,0.9936622
0.429852986631,0.9935695
0.449562532493,0.9934696
0.385244212911,0.9932113
0.353796624736,0.9930961
0.422858235346,0.9928594
0.379039680698,0.9927262
0.284842694454,0.9926713
0.441511308594,0.9925768
0.433885373126,0.9923104
0.424175653557,0.9922024
0.325579988054,0.992116
0.48155667573,0.9919846
0.474664762262,0.9918892
0.49859008342,0.9917443
0.442684284866,0.9915472
0.368687510183,0.9913663
0.430962496637,0.991261
0.399086630524,0.9911512
0.355293535447,0.9910126
0.459937802757,0.990685
0.477895414437,0.9905248
0.477653218394,0.9904573
0.344672291547,0.9902593
0.279479785366,0.9901306
0.483593346828,0.9900757
0.377400669949,0.9900136
0.473881938496,0.9898471
0.397010367625,0.9897364
0.359767607606,0.9895879
0.481563314329,0.9894349
0.53513384112,0.9893737
0.440272754998,0.9891253
0.439132378805,0.9889786
0.388158431088,0.9889111
0.366067780092,0.9887842
0.364212049483,0.9885484
0.421306085222,0.988408
0.403272509363,0.987994
0.496748562048,0.987625
0.515140977809,0.987571
0.423389559009,0.9875071
0.457488330673,0.9873703
0.373419001539,0.9873145
0.29930186977,0.9872506
0.411950091866,0.9871057
0.404090266491,0.9870292
0.49205817956,0.986851
0.351168605484,0.9867169
0.45932566023,0.9866287
0.39363751079,0.9863452
0.459548686211,0.9861868
0.381883454968,0.9861229
0.348443076319,0.9860302
0.398195464753,0.9858223
0.496925017519,0.9856378
0.375633531626,0.9855091
0.366267499772,0.985312
0.53544925499,0.9851572
0.391756113605,0.9849484
0.412336704012,0.984800800001
0.291627193445,0.984736900001
0.361745106681,0.984640600001
0.488037051481,0.984477700001
0.427276456183,0.984416500001
0.488854133368,0.984229300001
0.383854204497,0.984093400001
0.385753288315,0.983968300001
0.441008837919,0.983867500001
0.398245280281,0.983729800001
0.386486371744,0.983471500001
0.438146200422,0.983401300001
0.387874459771,0.983114200001
0.348468261951,0.982977400001
0.511429773683,0.982874800001
0.390991795167,0.982739800001
0.235997785348,0.982650700001
0.412251775911,0.982500400001
0.48177072789,0.982254700001
0.488190401557,0.982146700001
0.458591258989,0.982076500001
0.372003644202,0.981938800001
0.408326854944,0.981836200001
0.355726311085,0.981659800001
0.460768524532,0.981401500001
0.409610514448,0.981054100001
0.308776646931,0.980911900001
0.536140529729,0.980835400001
0.379200684728,0.980487100001
0.335855244528,0.980146900001
0.480193441696,0.979957900001
0.402713661201,0.979831900001
0.529764768622,0.979747300001
0.402407027908,0.979587100001
0.382264302326,0.979316200001
0.379263599253,0.979254100001
0.446253026439,0.979102900001
0.546700905009,0.979036300001
0.356492950462,0.978869800001
0.477184236365,0.978717700001
0.331878494507,0.978658300001
0.514207859284,0.978535900001
0.438455696245,0.978400900001
0.375769059845,0.978105700001
0.351940254656,0.978032800001
0.370576493398,0.977761000001
0.419444678181,0.977650300001
0.600697411304,0.977543200001
0.414273946213,0.977211100001
0.463825080329,0.977041000001
0.434689349164,0.976703500001
0.485510036147,0.976411000001
0.469158120135,0.976200400001
0.397527754712,0.976132900001
0.467660667427,0.975996100001
0.578535994293,0.975940300001
0.480441216021,0.975869200001
0.31219836472,0.975744100001
0.453402878448,0.975579400001
0.528279191425,0.975485800001
0.431298724614,0.975350800001
0.395651931135,0.975260800001
