MaxReturn,dLoss,LossAfter,MaxForwardProgress,StdForwardProgress,MinForwardProgress,NumTrajs,MeanKLBefore,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,LossBefore,AverageForwardProgress,Entropy,AveragePolicyStd,Perplexity,MeanKL,ExplainedVariance,AverageReturn
6.85529006723,0.00608897777923,-0.00608897777923,0.487816117479,0.154944597363,-0.213688026103,107,0.0,0,0.779344195491,-7.07974133733,3.06210676987,-1.78289366655e-17,0.130112047824,2.83787706641,1.0,17.0794684453,0.00713531499039,1.41096120343e-08,-0.291001912651
10.07289704,0.00687584290701,-0.00687584290701,0.648389233786,0.175294989724,-0.327040636945,107,0.0,1,0.918602714599,-9.29050610035,3.47227022317,-6.49918851862e-17,0.164229673397,2.83844878794,1.0002903286,17.0892359371,0.00697706288961,0.479910526003,0.405206970536
7.35405934023,0.00796963412508,-0.00796963412508,0.506118542107,0.147165104512,-0.280694662445,107,0.0,2,0.960311250538,-8.39830531088,2.91981036639,1.87212654517e-16,0.184406688569,2.85220660579,1.00721526098,17.3259712791,0.00705472210667,0.535393481203,0.836138737997
10.0715629942,0.00832633275377,-0.00832633275377,0.645372187243,0.137840446753,-0.116897252563,107,0.0,3,1.83603066613,-5.16014539819,2.72790357979,-4.87979335029e-17,0.225335878995,2.85273560494,1.00748416788,17.3351391279,0.00708967147066,0.715453483814,1.60026016737
7.57444165643,0.00885264781841,-0.00885264781841,0.522769345443,0.11609938121,-0.0164374062393,107,0.0,4,2.16966302875,-3.11365242352,2.303904249,1.67472474102e-16,0.250952287601,2.85771153404,1.00998381801,17.4216125153,0.00847540291319,0.811382124572,2.11058357331
11.2084206988,0.00725025137553,-0.00725025137553,0.703763358417,0.130790987607,0.0095973809219,107,0.0,5,2.22166962831,-2.7453631713,2.59850202694,5.26390976498e-17,0.28926800551,2.85719915299,1.00974613229,17.4126882977,0.00698268000468,0.803951611562,2.88077537664
10.9307090027,0.00735230881703,-0.00735230881703,0.691258127717,0.14740596311,-0.15911719332,107,0.0,6,1.99401839169,-6.04457906536,2.91198381661,2.09857053853e-16,0.290600171101,2.84442718352,1.00338551959,17.1917081541,0.00860175121407,0.745270898675,2.94048592927
8.43428412842,0.0105027961646,-0.0105027961646,0.571361594847,0.121753547106,0.0127894222102,107,0.0,7,2.38659873259,-2.47353315294,2.38020442533,-2.32034536963e-16,0.311782909858,2.84899129276,1.00568944323,17.2703523221,0.00736611300407,0.838644340483,3.31600127622
9.41788350005,0.00551567666271,-0.00551567666271,0.622086714352,0.112388136017,0.0790601339902,107,0.0,8,2.71960897444,-1.22192062275,2.22851114889,7.36140120823e-17,0.334848382301,2.83016475904,0.996356570492,16.9482529725,0.00649858158618,0.863341241407,3.77755236255
8.94225742842,0.005742961653,-0.005742961653,0.599068037216,0.124866871484,0.0311130160245,107,0.0,9,3.04351768436,-2.16296875177,2.46896372757,4.24135285564e-16,0.365229428062,2.82004046424,0.991370789942,16.7775295485,0.00929949155613,0.883386697846,4.35949480364
8.93829230537,0.00884534008377,-0.00884534008377,0.588061911441,0.102610422675,0.154420770546,107,0.0,10,2.99588958123,0.346149317618,2.01387564365,-5.29363676466e-17,0.367151732003,2.79481196416,0.979018536146,16.3595522818,0.0093523964977,0.901389178984,4.43160273817
8.81154631075,0.00684736408618,-0.00684736408618,0.58793025164,0.0881590602646,0.19416506782,107,0.0,11,3.21346964291,0.98777244695,1.75175552485,-1.46300417264e-18,0.404054774335,2.77596554364,0.969990714881,16.0541204686,0.00689475270547,0.927271967632,5.17716888703
9.96501642091,0.00779044873397,-0.00779044873397,0.647047664116,0.0902601656185,0.17544895811,107,0.0,12,3.441495316,0.669392659794,1.79146588061,9.5513420641e-17,0.426482027791,2.75177066259,0.958497128881,15.6703542435,0.00917967568146,0.935239313336,5.63208456378
11.0127837322,0.00941651641178,-0.00941651641178,0.697534492677,0.108882332169,0.115978613765,107,0.0,13,3.57148952434,-0.727544440996,2.16460291946,-9.14637005801e-17,0.447181926924,2.71734216533,0.942813197086,15.1400290282,0.00738168669375,0.938008399549,6.04699477326
11.0834438295,0.00795735354678,-0.00795735354678,0.703524871547,0.0975250198457,0.245041984633,107,0.0,14,3.71108587987,2.06788830672,1.92999342922,4.36079002607e-17,0.467557574327,2.70175406969,0.935914774918,14.9058547154,0.00887560153544,0.939307535331,6.45652302214
12.2420934139,0.0075242697542,-0.0075242697542,0.759540363512,0.104229193879,0.170337453258,107,0.0,15,3.94199497356,0.538337492923,2.07251640875,-1.22732561393e-16,0.495387304407,2.67967516083,0.926440780129,14.5803562557,0.00667029960474,0.944709062948,7.01172208478
11.9322344679,0.00905818215297,-0.00905818215297,0.734652608489,0.0932191644485,0.271850450033,107,0.0,16,3.95719429563,2.42727714034,1.85794822213,2.33678082077e-16,0.525286935451,2.6551134616,0.915625381806,14.2266001405,0.00950679702552,0.940526703057,7.62313257753
13.9786306136,0.00748570306996,-0.00748570306996,0.84241216071,0.106742219495,0.282589256466,107,0.0,17,4.41094069509,2.74004146064,2.12046925432,3.2834145579e-16,0.572858644965,2.61073768049,0.896883717251,13.6090863074,0.00671898451148,0.942909959529,8.57268115834
