MaxReturn,dLoss,LossAfter,MaxForwardProgress,StdForwardProgress,MinForwardProgress,NumTrajs,MeanKLBefore,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,LossBefore,AverageForwardProgress,Entropy,AveragePolicyStd,Perplexity,MeanKL,ExplainedVariance,AverageReturn
2.34212691707,0.00860179163073,-0.00860179163073,0.265544361948,0.3707553931,-1.5139848449,107,0.0,0,-2.54461038627,-33.003460881,7.41088749578,-4.76130038822e-17,-0.812979185091,2.83787706641,1.0,17.0794684453,0.00722349424678,1.9364357895e-09,-19.1092759529
9.10196372922,0.00919614162297,-0.00919614162297,0.587481274766,0.372451293067,-0.897149402691,107,0.0,1,-0.647560615181,-20.7866487549,7.45507288117,7.90893830178e-17,-0.149318463084,2.84029251438,1.00120850359,17.120772877,0.00753927055739,0.0182567321715,-5.768449162
20.151231216,0.00902853368715,-0.00902853368715,1.14937699613,0.393843412642,-0.538513384843,107,0.0,2,0.949818653414,-13.5403411604,7.87438596639,-2.67733913959e-16,0.450973622562,2.83454779591,0.99833675115,17.0227008247,0.00727120982031,0.08170315585,6.24602058039
28.8085832137,0.0100760284044,-0.0100760284044,1.58340786422,0.34110955846,-0.0421217600765,107,0.0,3,2.07918851265,-3.31305212543,6.76353561945,-1.35874696748e-16,0.845452966929,2.81904639918,0.990629342834,16.7608598791,0.00746724382357,0.35050139288,14.1551452923
36.2796493462,0.0103036021958,-0.0103036021958,1.96613634152,0.276546475824,0.610162793902,107,0.0,4,3.74015222293,9.52042080726,5.49393094548,3.15971547992e-16,1.33445685813,2.81301079131,0.987644301002,16.6600025751,0.00711585169636,0.575326869576,23.8947386483
43.06705728,0.0108835443224,-0.0108835443224,2.30606452838,0.251379818126,0.991464207058,107,0.0,5,4.75910236792,17.2029942332,4.97702411684,2.04218781034e-17,1.67630644057,2.81365259432,0.9879628078,16.6706984468,0.00960092460137,0.703776421748,30.7087927384
47.1808644352,0.00855878172154,-0.00855878172154,2.50716422895,0.289270449426,1.11365431617,107,0.0,6,5.5545778697,19.6506812546,5.7512911978,3.00310140203e-17,1.98264275208,2.79804271435,0.980280532457,16.4124913788,0.00652866597319,0.753612125482,36.8127018445
53.4396141086,0.00894204753694,-0.00894204753694,2.8238016798,0.224717250122,1.62792452829,107,0.0,7,5.94732555257,29.7688172253,4.439012662,4.03955166306e-17,2.19225113769,2.78153302177,0.972226256998,16.1437507088,0.00669237620993,0.831616160934,40.9849466718
51.8035597453,0.00900729950617,-0.00900729950617,2.73972174042,0.180126579032,1.92246389995,107,0.0,8,6.74452507091,35.4355875112,3.56756046164,5.8137503119e-16,2.38398203125,2.76861521007,0.965981203331,15.9365499485,0.00690903182297,0.881642882709,44.7719180633
58.5363432138,0.00849067217765,-0.00849067217765,3.08035710899,0.20705547885,1.95538211344,107,0.0,9,7.48530360284,36.2217595712,4.0896240888,1.75900830765e-16,2.59737840746,2.74928994343,0.956755633504,15.631528673,0.00680131338888,0.893465860567,49.0136278289
58.6591265455,0.00840313422157,-0.00840313422157,3.08381383982,0.185687104425,2.23405275617,107,0.0,10,7.62844432551,41.6552709569,3.66696436816,-1.953168935e-16,2.72440584896,2.74163782912,0.953078028372,15.5123709146,0.00665512044531,0.907475065776,51.5165177104
61.1899683499,0.00780763083597,-0.00780763083597,3.22143307905,0.165280254532,2.39481691546,107,0.0,11,8.37736482523,44.9754585048,3.26120083155,1.11412436909e-16,2.88503551668,2.72494393371,0.945155227079,15.2555585803,0.00699962247376,0.926297481588,54.6956028449
67.4628320358,0.00761252401381,-0.00761252401381,3.53008468378,0.153995156887,2.53803030606,107,0.0,12,9.03931573507,47.9029651149,3.04404554823,3.79386131804e-17,3.03617601683,2.69665304009,0.931954290752,14.8300131088,0.00691519910597,0.940059778262,57.6875134957
66.657170328,0.00731292878129,-0.00731292878129,3.49635224181,0.160773151265,2.7388830647,107,0.0,13,9.22501245131,51.9184111211,3.1759462887,-1.30018529691e-16,3.16171653193,2.65813417685,0.91420044538,14.2696396209,0.00655981943803,0.943420598325,60.1678074008
69.9323510094,0.00834079254892,-0.00834079254892,3.65614437169,0.139287267489,3.02025024638,107,0.0,14,10.1309053703,57.3939983206,2.73793436957,-1.24798406292e-16,3.31192878869,2.62700431306,0.900093653125,13.8322706213,0.00689137259545,0.948050860883,63.1294599553
71.6980483028,0.00741758290296,-0.00741758290297,3.74944163811,0.142875721314,2.97548158701,107,0.0,15,10.6616375195,56.443648911,2.81311924824,-1.49023057653e-16,3.43544811418,2.58974990019,0.883422123085,13.3264382467,0.00663790404391,0.954719366649,65.5537907441
76.1742296647,0.006473901087,-0.006473901087,3.97148096537,0.138823390712,3.123295693,107,0.0,16,11.2281057311,59.4323334818,2.72761437197,-3.06600020554e-16,3.5275485129,2.55383957811,0.867795547422,12.8563721825,0.00657359602221,0.960536048059,67.3827968057
76.2592294074,0.00684883797025,-0.00684883797025,3.97999390975,0.133717663626,3.28999703531,107,0.0,17,11.1254471489,62.7909408223,2.62671299296,1.1931888499e-16,3.60014042903,2.5222519176,0.854227210275,12.4566163764,0.00667784687863,0.959251179913,68.8115095672
76.0404276599,0.00721825630832,-0.00721825630832,3.96821636788,0.128242443199,3.33523366889,107,0.0,18,11.7263226996,63.6739526892,2.52100865215,-2.15030485629e-17,3.70867731105,2.50201388702,0.845636200904,12.2070528483,0.00671923959497,0.9621298649,70.9176209742
77.5732578543,0.00694377415436,-0.00694377415436,4.04492041294,0.120797884361,3.4521387704,107,0.0,19,12.146824215,65.7059717115,2.3829611748,5.42187271196e-16,3.81395883896,2.45714909178,0.826972290567,11.6714897179,0.00655638613583,0.967414078618,72.966817747
82.1971563698,0.00670186025655,-0.00670186025655,4.27870251603,0.119853541608,3.64237302031,107,0.0,20,12.6986812849,69.6191909095,2.36479771868,2.15653040596e-17,3.9052982839,2.42009058539,0.811812039673,11.2468780716,0.00689994562178,0.972641104795,74.7659158204
81.6813664905,0.00723578381408,-0.00723578381407,4.25384968918,0.12789242517,3.61303359949,107,0.0,21,13.1248809926,69.0334399095,2.51599509461,1.04033085365e-16,4.01199535377,2.37649614909,0.794518458662,10.7671103436,0.00666307566732,0.975434577684,76.8869492951
83.8668596481,0.00679165300523,-0.00679165300523,4.36394669681,0.106740263072,3.82778005066,107,0.0,22,13.1270035296,73.3011599746,2.10445727902,-5.66192990727e-17,4.09554126789,2.33015715237,0.776289845602,10.2795568628,0.00654042136151,0.97823292671,78.5312274274
84.3563077612,0.00670782395808,-0.00670782395808,4.39462631824,0.0929435019607,3.96244836151,107,0.0,23,13.7530559552,75.8568289546,1.80978852661,-2.69707413205e-16,4.20933067838,2.28733165417,0.75972998482,9.84862305624,0.00647508843487,0.982344281136,80.777483741
85.6247532158,0.00715917426076,-0.00715917426076,4.45824263962,0.0922502074436,3.91760483255,107,0.0,24,13.5580899222,74.9740728501,1.80618110442,-8.77470474266e-17,4.24686414694,2.25029319846,0.745723714944,9.49051803373,0.00648204933863,0.982604245573,81.4956214616
88.361233871,0.00674864554643,-0.00674864554643,4.59663817157,0.108261797474,4.02095688438,107,0.0,25,13.6622912677,77.0679094044,2.12298656466,-9.04281841515e-17,4.32953544637,2.20511634843,0.729206229773,9.07130693876,0.00643958166971,0.981955369952,83.128818418
90.1414103233,0.00678442201862,-0.00678442201862,4.68729331705,0.108521677318,4.1733677761,107,0.0,26,13.9459237738,79.9671653139,2.13338853732,1.10258635036e-16,4.40333251968,2.16547519517,0.714918542401,8.71874403765,0.00660800502294,0.984462077951,84.5617393018
91.1961993747,0.00616918740595,-0.00616918740595,4.74640917036,0.0957651935814,4.2247335521,107,0.0,27,14.6415884359,81.1541814241,1.8666912855,-7.58686986548e-17,4.48123076049,2.12345237439,0.700149722905,8.35994939956,0.0067584149144,0.987686570681,86.0960164836
92.6378568627,0.00655939751793,-0.00655939751793,4.8145444928,0.0915978222375,4.28569249467,107,0.0,28,14.9222904594,82.140354956,1.792018089,-6.06451545264e-17,4.53661118532,2.06951039771,0.681727784066,7.92094405596,0.00666691371994,0.988709530847,87.1610177898
93.8128724575,0.0052223595295,-0.0052223595295,4.87702305173,0.0871081350417,4.39146193628,107,0.0,29,14.6554726355,84.3080865222,1.7105318401,6.05953501291e-18,4.58740059544,1.99784076041,0.657833434508,7.37311856914,0.00646246190224,0.988034776474,88.1474798723
94.1692687896,0.00575251858886,-0.00575251858886,4.90060776302,0.104825210906,4.3860015063,107,0.0,30,14.8628045704,84.2276275759,2.03980085663,2.93152833265e-16,4.63921710784,1.94338552643,0.640127612322,6.98234993086,0.00676764421644,0.987599743625,89.1320418282
94.7379971082,0.00570749850514,-0.00570749850514,4.9255576075,0.0905731936704,4.49817767998,107,0.0,31,15.1361825404,86.2840398182,1.77487309122,1.00272853364e-17,4.70277585291,1.88395370976,0.621484544533,6.57946680752,0.00650451686045,0.989316136736,90.3695649298
