mean_loss,epsilon
0.714105505512,0.9999838
0.491137813576,0.9999163
0.506128427369,0.9997849
0.450959407566,0.9996067
0.347794565679,0.9994213
0.413742272837,0.9990775
0.355527685184,0.9989515
0.320983445145,0.9988705
0.417980874612,0.9987013
0.317933040912,0.9986239
0.460055825233,0.9985213
0.524420757392,0.9983593
0.424454647559,0.9982252
0.349992915558,0.9978823
0.402714558427,0.9975106
0.490266207122,0.9973873
0.470505660993,0.9971389
0.3000975399,0.9970624
0.402537567804,0.9969634
0.372892761247,0.9967771
0.430701922515,0.9965629
0.489884605321,0.9964729
0.447972117396,0.9963595
0.400478358791,0.9962002
0.495175501084,0.9961291
0.425188631151,0.9960211
0.476907249754,0.9959086
0.459173552583,0.995851
0.448467107554,0.9955333
0.419517925574,0.9953677
0.462447062598,0.9952606
0.418980727854,0.9951076
0.350639122437,0.9949762
0.420819325166,0.994915
0.41243707862,0.994843
0.339186777598,0.9946594
0.3836260648,0.9944344
0.391888436612,0.994267
0.384009986103,0.9941122
0.501238198365,0.9939817
0.390356308346,0.9938089
0.338812270537,0.9936622
0.431382128458,0.9935695
0.448139273876,0.9934696
0.384706507367,0.9932113
0.352688177809,0.9930961
0.421868613961,0.9928594
0.378446151959,0.9927262
0.285776577877,0.9926713
0.441177718811,0.9925768
0.435053021269,0.9923104
0.424289723901,0.9922024
0.324432196194,0.992116
0.481075784017,0.9919846
0.473222503015,0.9918892
0.499563249483,0.9917443
0.445106995152,0.9915472
0.370482130774,0.9913663
0.430440988674,0.9912601
0.400834929963,0.9911512
0.333873080109,0.9910954
0.415296398712,0.9910279
0.428803416605,0.990856
0.457489554017,0.9907021
0.494744622099,0.9905869
0.427426187762,0.9902944
0.284906990053,0.9901369
0.406287570619,0.9900451
0.499568099547,0.9898732
0.374458024691,0.9897058
0.354332524862,0.9896392
0.457987926928,0.9895492
0.476790401845,0.9894187
0.559273709013,0.98929
0.423716838522,0.989128
0.404407313164,0.9890641
0.41713904781,0.9888553
0.375526946014,0.9886996
0.31583697327,0.9885511
0.494070832041,0.9884773
