mean_loss,epsilon
0.214636525514,0.497412
0.212013488173,0.494312
0.201948898709,0.491168
0.219130285984,0.48782
0.19504194545,0.484684
0.218435811328,0.481348
0.193263712449,0.47806
0.213521443926,0.474252
0.212731480069,0.471136
0.189369905893,0.467796
0.225063171547,0.464452
0.208570230954,0.460968
0.195691097075,0.457628
0.215285604149,0.454288
0.219254599438,0.451144
0.230634682187,0.447784
0.205680482264,0.443936
0.194401081075,0.440608
0.19005017112,0.437004
0.198895931318,0.433668
0.193922693514,0.430392
0.199494477132,0.426568
0.209289548671,0.423456
0.176470813158,0.420232
0.210668745073,0.41668
0.198815208538,0.413324
0.224434556111,0.40968
0.222677360827,0.406208
0.228813871476,0.402532
0.21013544578,0.399176
0.214186286956,0.395832
0.217239235888,0.392552
0.217104403989,0.389092
0.213250495568,0.385748
0.208879899656,0.381972
0.213439080763,0.378752
0.228371192307,0.375388
0.241826526893,0.372224
0.215275068388,0.369048
0.217554307608,0.365952
0.217273151918,0.362592
0.229776310552,0.359496
0.220715478514,0.356364
0.243800895728,0.352484
0.228224939964,0.34936
0.202799590703,0.3462
0.197921106106,0.342916
0.224380740809,0.33982
0.218261432835,0.336708
0.237487418862,0.333484
0.247659840727,0.329668
0.216208672658,0.326372
0.233097945938,0.322792
0.212975428318,0.319068
0.225727215737,0.315664
0.227476272807,0.312568
0.220869736895,0.309052
0.217584147934,0.30456
0.232292781267,0.301292
0.222563931236,0.298004
0.224297867565,0.294904
0.240803626968,0.291124
0.216876768912,0.287648
0.239097920296,0.284184
0.219922344106,0.280472
0.21598142931,0.277364
0.216821486457,0.273772
0.210216616296,0.270492
0.212563396049,0.267136
0.219602469216,0.263612
0.214380178117,0.260396
0.204003495986,0.25728
0.219396938974,0.254016
0.258941894302,0.249516
0.251910978206,0.246192
0.244982424051,0.242532
0.237099292661,0.238204
0.234372148964,0.234708
0.24439305718,0.23056
0.249982382188,0.226196
0.247350596673,0.222204
0.240246440294,0.218008
0.241549732703,0.213924
0.260265397654,0.209964
0.255201925524,0.205728
0.252416477859,0.201408
0.257598083938,0.197516
0.248070875891,0.193224
0.249868043109,0.189592
0.255277688282,0.186024
0.241866891984,0.182504
0.243941683497,0.17938
0.248714214958,0.17568
0.298149753137,0.171732
0.301898170538,0.168496
0.27704103353,0.163684
0.280986820435,0.158864
0.30239190872,0.153208
0.29816721528,0.149108
0.301487538375,0.143016
0.297658675268,0.138356
0.298092990246,0.133192
0.338481043079,0.129528
0.3313646547,0.124732
0.320739112152,0.120756
0.320294641757,0.120444
0.309734514977,0.116244
0.321641016553,0.112212
0.331008673896,0.108476
0.310979825711,0.10458
0.310663650684,0.100784
0.316843160465,0.1
0.31932469502,0.1
0.34657791385,0.1
0.347860882733,0.1
0.331219692964,0.1
0.341389824299,0.1
0.327342788869,0.1
0.314644112069,0.1
0.334673855904,0.1
0.318519280655,0.1
0.332381515308,0.1
0.352600472143,0.1
0.35596667654,0.1
0.365944957597,0.1
0.345213595275,0.1
0.359020141114,0.1
0.353562328382,0.1
0.36835510772,0.1
0.3545165629,0.1
0.357867632044,0.1
0.380167443933,0.1
0.354526423504,0.1
0.336372903162,0.1
0.353226852136,0.1
0.352160406752,0.1
0.350217195488,0.1
0.364497858195,0.1
0.355103770955,0.1
0.355279878861,0.1
0.355992321483,0.1
0.357438303208,0.1
0.358734491283,0.1
0.342430108615,0.1
0.356870580184,0.1
0.387897400355,0.1
0.366220125258,0.1
0.373066443958,0.1
