MaxReturn,dLoss,LossAfter,MaxForwardProgress,StdForwardProgress,MinForwardProgress,NumTrajs,MeanKLBefore,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,LossBefore,AverageForwardProgress,Entropy,AveragePolicyStd,Perplexity,MeanKL,ExplainedVariance,AverageReturn
5.86886032539,0.0112863438874,-0.0112863438874,0.434414031163,0.257918670054,-0.846581425787,107,0.0,0,-0.974483888324,-19.6882266039,5.12888713054,8.97869525354e-17,-0.215888833446,2.83787706641,1.0,17.0794684453,0.00931009084268,5.78241587945e-09,-7.11115991507
14.5582022618,0.00874109373422,-0.00874109373422,0.866364319834,0.23937534018,-0.486027875278,107,0.0,1,0.359062735854,-12.3963377162,4.78998976158,1.62370636147e-16,0.183579476365,2.84273561943,1.00251888756,17.1626518602,0.00709912986223,-0.289819746572,0.911455174436
20.3240461674,0.00985856987313,-0.00985856987313,1.156417884,0.275072120249,-0.148727637317,107,0.0,2,1.58809254224,-5.73647697291,5.50092398969,-1.79295830519e-18,0.537807952287,2.83992003454,1.00118791675,17.1143969217,0.00720792999327,0.0470104125681,8.04748389163
26.1150349333,0.0106814860693,-0.0106814860693,1.44406740358,0.237711229806,0.222051299235,107,0.0,3,2.92079200707,1.57008449073,4.74199710095,1.18920449812e-16,0.933660140577,2.83143100862,0.997031520634,16.9697272836,0.00713113099693,0.335868501395,15.9764199426
28.8449753619,0.01028676019,-0.01028676019,1.57853862879,0.180843590246,0.630369353492,107,0.0,4,3.575663744,9.9772684167,3.59680035621,-2.4823549239e-16,1.23468845491,2.819369501,0.991041532211,16.7662762185,0.00711328382132,0.60089952964,21.9953977894
38.3229420346,0.00913269868208,-0.00913269868208,2.05549504807,0.19637663868,1.061121557,107,0.0,5,4.96747387848,18.6216988526,3.87992386551,4.45961025118e-16,1.53056710145,2.79759130814,0.980381941582,16.4050843502,0.00691844539711,0.723749614238,27.8861892236
43.5772899559,0.00828730846459,-0.00828730846459,2.31725015955,0.231349054161,1.0993827257,107,0.0,6,5.4061268487,19.6019847318,4.57909624795,-2.02172650376e-16,1.76528271937,2.77460995534,0.969211755136,16.0323724347,0.00690141236156,0.796603987084,32.5594147102
45.8964224817,0.00904344417922,-0.00904344417922,2.43320062866,0.216265619374,1.32678021303,107,0.0,7,6.2132050065,23.7595972673,4.30598413061,6.31063218296e-17,2.0201159536,2.75957877318,0.962040013615,15.7931890322,0.00682541628693,0.858385834452,37.640292648
49.1012849557,0.00938602058612,-0.00938602058612,2.59130472414,0.189035091429,1.71684393893,107,0.0,8,6.8524267149,31.5828680405,3.75235783969,2.41962213505e-16,2.23076696924,2.73801343817,0.951832368565,15.4562497818,0.00679045625986,0.875494001072,41.8220052294
55.0808832705,0.00929488421997,-0.00929488421997,2.89746701037,0.183241485752,1.89892190178,107,0.0,9,7.36048250055,35.1070262948,3.62614658653,7.72648819276e-16,2.41523835447,2.70468096514,0.936098751671,14.9495465031,0.00698429529919,0.896094750207,45.4934937291
